PRR (Hz),PW (us),pos Delay (us),pos PW (us),pos Setpoint (V),y1,dep_rate_A_per_s,Ipk (A),BatchNr,FitNr
602.8753807768,99.9496754073,8.7853568518,4.6265131608,24.5989704505,1.308056872,1.5283336492448003,0.1672774874,178,178.0
2861.1734439619,77.3882949958,5.4947857927,0.1798889786,17.9625855759,1.3236160411,1.54651298242124,0.0406924379,179,179.0
4826.0422707535,61.5610921104,5.1677670097,37.5772418082,52.4151668884,1.2624981991,1.47510289582844,0.0285701376,180,180.0
2818.6206128448,24.9370350409,11.8441162026,1.5120920539,85.9013020992,1.2962538368,1.5145429829171202,0.1376640924,181,181.0
524.4078505784,46.3771915669,10.6361964415,7.1407556906,98.5708855093,0.9709426332,1.13444937263088,0.5173386009,182,182.0
2715.3862686828,7.7125273645,5.8379402054,38.2010774687,98.7974495627,0.5886739218,0.6878066102311201,0.2735969578,183,183.0
576.2825566344,90.7332230732,30.4707357702,32.6217371225,4.6366018243,1.1534057256,1.3476392497910403,0.2005227138,184,184.0
546.1112968624,98.9718439104,11.0072163893,17.1160877123,99.8661686666,1.2018515344,1.4042433327929602,0.1859785177,185,185.0
569.4427434355,7.2643981362,15.4453407219,0.9878455475,2.7814653702,0.2447611533,0.28597893151572,0.4337750986,186,186.0
4970.5359297805,85.8961041318,11.3160937983,4.9004831538,7.7814854681,1.2650498051,1.4780841922788401,0.018352828,187,187.0
3863.9484397136,94.4975949079,37.1974573303,37.9299752042,95.4749069177,1.3996725632,1.6353774228428801,0.0204312451,188,188.0
4442.1457285061,37.6137745241,37.4720194773,0.6334466115,96.8805746175,1.4528257992,1.69748166378528,0.0557569131,189,189.0
4903.0743623152,73.1099603558,37.0689128204,2.6712148637,97.1156333573,1.1558017608,1.35043877731872,0.0240678002,190,190.0
904.2705516331,98.3058769396,39.486983011,4.3780042604,10.8999136835,1.3607142857,1.5898585714118803,0.1139411204,191,191.0
576.3008920476,99.6701433323,35.8943611514,1.4483828843,66.4148464799,1.2240757013,1.4302100493989203,0.1719525762,192,192.0
3468.2673690841,5.5229344126,37.5374910231,3.0413581058,0.7205514237,0.5939104356,0.6939249529550401,0.1951559439,193,193.0
3062.1925331652,59.1999703646,2.5717464741,3.4738877043,20.9191950969,1.3647475509,1.5945710384715601,0.0512539009,194,194.0
4968.8213109039,43.9464473631,10.5900983866,3.0816858634,98.1637854129,1.2534687455,1.4645528822422,0.0450220237,195,195.0
2222.5534040481,28.9596161433,2.5988295614,34.5997910574,8.9018913917,1.2557589654,1.4672287751733601,0.1622555458,196,196.0
1835.575573612,21.2365754461,39.4679232235,2.3750459403,19.8119936511,1.0819520326,1.2641527548898401,0.2627729933,197,197.0
4993.7839722261,21.1848557694,38.8018719167,10.8577785641,11.5363353863,1.0615903162,1.24036212544808,0.0767104617,198,198.0
4872.7571484633,51.4612301951,36.2311868509,5.0927912071,21.7956274748,1.1481166066,1.34145944315144,0.034284435,199,199.0
2978.3903574571,68.2270641159,38.7566283084,0.4057354107,73.9701910876,1.2587454387,1.4707181705770802,0.0412113674,200,200.0
845.6618539058,16.9758317992,7.5257777469,37.8450379148,88.8517095707,0.8737281389,1.02086395749076,0.6087029155,201,201.0
4291.8232856318,97.8320683632,2.8852845072,33.0004131421,6.7198270001,1.0514443411,1.2285075681412403,0.0216432052,202,202.0
2899.4928565808,27.123986287,37.7865554523,38.6575197428,41.9213201851,1.576859058,1.8424021233672,0.1224261908,203,203.0
4051.4199761674,9.5714203874,37.5437905495,38.8776835799,95.5749206245,0.8795764222,1.02769709169848,0.1792256865,204,204.0
4998.8278034143,89.1065382725,14.1972383079,38.8853545114,90.9294335172,1.1489445391,1.34242679948444,0.0169667667,205,205.0
4835.1898104884,88.6723969551,39.7544740122,36.3665350527,86.2912975252,1.2937659174,1.5116360978901602,0.0174870458,206,206.0
4842.417110689,73.1099462882,38.5960376426,0.7512009516,0.3742356785,1.2923349187,1.50996411900908,0.0221621347,207,207.0
4965.7463217154,96.5670457203,17.9183559492,5.3202354163,13.9825525694,1.2547700018,1.4660732701031203,0.0154093035,208,208.0
530.4057728499,26.5007272176,37.4624445844,29.6851042658,26.963332016,1.1038609309,1.2897511116635603,0.754171869,209,209.0
1772.9388684966,98.7677141419,34.9594215383,37.0269805193,8.3920085803,1.0431832386,1.2188552959802401,0.0519476064,210,210.0
4295.8443192765,97.8000706155,2.1854597572,4.7133683413,6.348318141,1.2011925568,1.40347338336512,0.019044509,211,211.0
