PRR (Hz),PW (us),pos Delay (us),pos PW (us),pos Setpoint (V),y1,dep_rate_A_per_s,Ipk (A),BatchNr,FitNr
678.762024641,159.0952794999,5.1290382068,23.7199039385,89.2753453925,2.3978656451,2.80166621973484,0.1255350439,87,87.0
235.967666842,241.7245252058,34.6314293747,4.6614843234,1.0326922871,2.1187137331,2.47550512575404,0.2476285531,88,88.0
214.031669125,289.1319097951,8.8077399093,30.221808441,3.0062654987,2.2227922676,2.5971104854638405,0.2381035993,89,89.0
334.9651612341,284.5437556505,8.3103672164,2.3566723987,83.5368469357,2.3438314945,2.7385327181738,0.1497877423,90,90.0
778.0796026811,258.2546329126,39.71288215,3.2987835631,85.6997087598,2.4336596542,2.84348793996728,0.0631994009,91,91.0
400.5609218031,217.2087585554,1.6375059439,38.1307218596,88.9058941044,2.2415000928,2.6189687084275204,0.1593126961,92,92.0
440.7876336947,107.1067083627,39.6579260696,34.0387698263,10.7270451263,2.1673288655,2.5323070464502004,0.30305076,93,93.0
735.138325952,231.5883465111,4.2181579154,2.0967214182,17.2753812745,2.355798374,2.7525148201816,0.0761793856,94,94.0
497.5476015359,285.5289751664,39.1729451464,8.5394289345,0.7477963343,2.2599613153,2.64053880079652,0.0986843242,95,95.0
601.395563595,100.1995151863,5.628064503,1.7527053133,70.9546729922,2.2028657617,2.57382835597028,0.2528212218,96,96.0
341.0058585927,281.2607267871,32.621412667,37.6065712422,99.2536487989,2.2816,2.66582144,0.1523823897,97,97.0
579.6324403957,127.0202359185,34.5592825324,36.8135694042,98.1939240359,2.2800201435,2.6639755356654002,0.1974023889,98,98.0
578.6721397191,283.1287326291,29.0243752585,38.3557564765,89.2459660769,2.2932286555,2.6794083610862005,0.0822459343,99,99.0
798.9681569859,200.7866341621,17.0599794802,32.1740358323,20.1499066316,2.3298105683,2.7221506680017202,0.0796445388,100,100.0
410.7572583482,297.9401448742,8.0107802553,37.182415463,2.8274384327,2.2766952455,2.6600907248422003,0.116877222,101,101.0
211.845911853,103.6326922476,19.6164291007,36.5607985482,95.8739059977,1.6301739373,1.90469522834132,0.5801314283,102,102.0
778.5865630955,127.1826090291,32.7596671749,28.5176163539,94.7971236892,2.3184023555,2.7088213121662004,0.1445883255,103,103.0
634.9188607186,295.6308655441,27.5008699838,1.4421873912,87.028429471,2.3042334999,2.6922664212831604,0.0701330813,104,104.0
