PRR (Hz),PW (us),pos Delay (us),pos PW (us),pos Setpoint (V),y1,dep_rate_A_per_s,Ipk (A),BatchNr,FitNr
4952.6201196015,47.8430778999,3.5649692742,2.7751830593,98.360630963,0.6983942029,0.5048258688358301,0.0337648307,1,
690.7917194068,86.4345871657,1.853400887,17.9279030859,95.3794019297,0.7646730139,0.5527347120214482,0.1456309081,1,
653.4777592868,8.2456275402,38.1774489018,33.4757274389,19.3175312132,0.3004757358,0.21719527991420037,0.4896274974,1,
807.8829318285,14.0893144254,3.8080831985,3.8707266375,5.083928071,0.6103675974,0.4411968933694212,0.6372811508,1,
4303.0225306749,34.4010018837,35.8355122297,38.304625079,97.5540695712,0.752652761,0.544046016455718,0.0606047535,1,
1420.9946848452,62.4876955897,39.9715698417,28.8409403712,84.7368090414,0.7652048414,0.5531191371478932,0.1090926052,1,
3300.9816884995,79.5534472587,34.2246251837,2.4589185417,9.4436849467,0.7659075336,0.5536270697723568,0.0304737787,1,
629.0164455771,86.5089674899,1.8906474779,36.6117668524,68.2386439294,0.7877650905,0.569426542486839,0.1584462391,1,
4977.2711828351,12.6039377041,37.4084683028,35.4930553585,99.7230143286,0.7789473355,0.5630527340981489,0.1094394579,1,
4901.9964382052,63.8999404665,1.9543797965,37.6439126953,8.8796096854,0.7115902826,0.5143644966940188,0.0249342572,1,
4867.7844453603,99.5675957249,9.2624351662,33.21458783,96.0363022052,0.7398546571,0.5347950606288497,0.0157541318,1,
904.1293486953,9.3691601092,39.8802682655,1.4845257625,15.6612358987,0.4417367083,0.3193040787541554,0.4861572832,1,
766.4209213108,44.9026754964,2.4149600854,4.0857795626,69.5761001669,0.788263904,0.569787103839552,0.3008694343,1,
772.2945101559,56.9107052637,38.0071290191,34.8937189206,1.7487762496,0.7059854442,0.5103131065146396,0.2272745738,1,
647.7215893567,22.3242272483,39.9001121502,12.1597833186,0.9972918779,0.6343652001,0.45854327250988375,0.5775334069,1,
1310.7509654015,74.5701612439,3.3770735729,30.1418492198,3.2414566725,0.716001342,0.517552978048596,0.0884859093,1,
4914.065630734,56.3679283299,39.0001813602,3.5123311356,52.0897733979,0.800771111,0.578827788333018,0.0299548492,1,
656.7624483258,77.5473833177,35.2180555537,13.8481254131,11.2871732563,0.7745049772,0.5598416287092935,0.1688356254,1,
2161.0028345138,86.2963408744,39.924095063,6.3974863291,89.8382738233,0.794123851,0.574022896209138,0.0460605574,1,
